season,x,y,made_shot
2012-13,-2,6,1
2012-13,168,146,1
2012-13,12,12,0
2012-13,-4,3,1
2012-13,18,7,0
2012-13,21,257,1
2012-13,15,260,0
2012-13,-19,15,1
2012-13,-232,7,0
2012-13,-114,168,1
2012-13,0,126,1
2012-13,0,123,1
2012-13,182,190,0
2012-13,-119,151,1
2012-13,-190,178,0
2012-13,-4,-5,1
2012-13,9,28,0
2012-13,135,119,1
2012-13,125,135,0
2012-13,-95,164,0
2012-13,125,145,0
2012-13,-16,9,1
2012-13,-15,19,1
2012-13,-2,159,0
2012-13,-15,14,1
2012-13,-27,19,1
2012-13,-11,14,1
2012-13,7,25,1
2012-13,-11,12,1
2012-13,92,162,0
2012-13,-64,14,1
2012-13,58,102,0
2012-13,7,23,1
2012-13,-109,184,0
2012-13,-101,64,0
2012-13,-15,4,1
2012-13,-199,71,0
2012-13,-15,12,1
2012-13,13,19,1
2012-13,0,22,1
2012-13,31,265,1
2012-13,-48,192,1
2012-13,59,261,0
2012-13,-41,45,1
2012-13,-11,22,1
2012-13,-15,11,1
2012-13,21,30,0
2012-13,-4,3,1
2012-13,-3,11,1
2012-13,6,-5,1
2012-13,-76,93,1
2012-13,-160,94,0
2012-13,-131,137,1
2012-13,1,1,1
2012-13,32,39,0
2012-13,73,250,0
2012-13,13,1,1
2012-13,-89,58,0
2012-13,-4,4,1
2012-13,0,11,1
2012-13,94,238,0
2012-13,1,6,1
2012-13,-68,63,0
2012-13,233,44,0
2012-13,-67,33,0
2012-13,24,257,1
2012-13,-95,183,0
2012-13,-38,255,0
2012-13,28,9,1
2012-13,-89,83,0
2012-13,-32,56,1
2012-13,-86,28,1
2012-13,4,9,1
2012-13,12,3,1
2012-13,1,9,1
2012-13,15,12,1
2012-13,146,119,1
2012-13,217,135,0
2012-13,-153,137,0
2012-13,111,126,1
2012-13,1,14,0
2012-13,-84,0,0
2012-13,-67,15,0
2012-13,51,119,1
2012-13,1,1,0
2012-13,-19,-3,1
2012-13,-26,11,0
2012-13,-4,-2,0
2012-13,1,-2,0
2012-13,0,1,1
2012-13,0,15,1
2012-13,-131,71,0
2012-13,-146,197,1
2012-13,-138,230,1
2012-13,-101,238,0
2012-13,-10,0,1
2012-13,-205,42,0
2012-13,-84,127,1
2012-13,-100,131,1
2012-13,-187,102,0
2012-13,65,252,0
2012-13,-87,77,1
2012-13,-30,261,1
2012-13,184,50,0
2012-13,138,213,0
2012-13,0,6,1
2012-13,2,-2,1
2012-13,-166,28,0
2012-13,9,7,0
2012-13,-136,124,0
2012-13,-76,17,0
2012-13,9,23,1
2012-13,-127,56,0
2012-13,-34,0,0
2012-13,-128,74,1
2012-13,-34,11,1
2012-13,13,22,1
2012-13,-128,164,0
2012-13,225,26,1
2012-13,-144,85,0
2012-13,-46,17,0
2012-13,34,31,0
2012-13,13,7,0
2012-13,-5,261,0
2012-13,21,15,1
2012-13,230,34,1
2012-13,24,7,1
2012-13,-191,181,1
2012-13,185,28,0
2012-13,-136,119,1
2012-13,-70,142,1
2012-13,-35,72,1
2012-13,-231,31,1
2012-13,17,26,1
2012-13,-16,0,0
2012-13,-106,36,0
2012-13,10,85,0
2012-13,1,45,1
2012-13,-4,41,1
2012-13,-49,271,0
2012-13,-38,249,0
2012-13,-34,26,1
2012-13,31,192,1
2012-13,-100,82,0
2012-13,-30,142,1
2012-13,110,99,0
2012-13,-13,61,1
2012-13,-138,60,0
2012-13,9,6,1
2012-13,7,7,1
2012-13,-76,198,1
2012-13,21,3,1
2012-13,24,7,1
2012-13,64,25,0
2012-13,53,148,0
2012-13,-177,186,0
2012-13,39,23,1
2012-13,-52,164,0
2012-13,20,4,0
2012-13,-198,86,0
2012-13,-32,33,1
2012-13,1,1,1
2012-13,-139,197,1
2012-13,-8,227,1
2012-13,-5,6,1
2012-13,18,52,1
2012-13,-73,11,1
2012-13,0,91,1
2012-13,17,6,1
2012-13,12,9,1
2012-13,-19,6,1
2012-13,-7,4,1
2012-13,36,25,0
2012-13,61,12,1
2012-13,18,1,1
2012-13,-7,11,1
2012-13,7,1,1
2012-13,10,3,1
2012-13,10,0,1
2012-13,20,192,1
2012-13,-87,181,1
2012-13,-205,15,0
2012-13,-5,17,1
2012-13,106,178,0
2012-13,47,37,1
2012-13,-84,25,1
2012-13,2,-3,1
2012-13,-205,159,0
2012-13,88,236,1
2012-13,228,55,1
2012-13,-191,159,1
2012-13,7,12,1
2012-13,-231,138,0
2012-13,7,14,0
2012-13,-79,143,0
2012-13,-171,195,0
2012-13,135,211,1
2012-13,12,3,1
2012-13,-158,101,1
2012-13,-160,116,1
2012-13,36,45,1
2012-13,-29,15,1
2012-13,2,22,0
2012-13,39,266,1
2012-13,-100,235,1
2012-13,111,231,0
2012-13,231,11,1
2012-13,56,183,1
2012-13,10,1,1
2012-13,0,80,1
2012-13,12,7,1
2012-13,-4,12,1
2012-13,108,149,0
2012-13,-59,140,1
2012-13,-116,162,0
2012-13,48,23,1
2012-13,34,17,0
2012-13,1,6,1
2012-13,-207,138,1
2012-13,-127,154,0
2012-13,-234,14,0
2012-13,0,1,0
2012-13,-4,7,1
2012-13,2,9,1
2012-13,149,131,1
2012-13,-2,1,1
2012-13,-15,12,1
2012-13,-133,97,0
2012-13,-15,12,1
2012-13,1,89,1
2012-13,0,6,1
2012-13,9,11,1
2012-13,26,97,0
2012-13,91,146,1
2012-13,226,17,1
2012-13,-207,135,0
2012-13,4,9,1
2012-13,-153,197,0
2012-13,4,6,1
2012-13,2,6,1
2012-13,17,-2,1
2012-13,-158,189,1
2012-13,-131,23,0
2012-13,92,91,0
2012-13,54,224,1
2012-13,-152,208,0
2012-13,-16,-3,0
2012-13,-174,186,1
2012-13,-199,96,1
2012-13,-120,160,1
2012-13,-171,172,1
2012-13,163,235,0
2012-13,-120,197,1
2012-13,-5,0,1
2012-13,-138,126,0
2012-13,10,-3,1
2012-13,-164,17,0
2012-13,-59,242,1
2012-13,113,227,0
2012-13,-7,4,1
2012-13,-24,116,0
2012-13,-128,63,1
2012-13,0,1,1
2012-13,81,272,0
2012-13,-7,3,0
2012-13,0,1,1
2012-13,-52,22,0
2012-13,28,19,1
2012-13,7,1,1
2012-13,-185,4,0
2012-13,230,131,1
2012-13,32,211,1
2012-13,12,244,0
2012-13,-32,230,1
2012-13,-87,112,1
2012-13,77,241,0
2012-13,-15,254,0
2012-13,-24,101,0
2012-13,13,9,1
2012-13,20,15,1
2012-13,-11,9,1
2012-13,-18,42,1
2012-13,-142,197,1
2012-13,-16,7,1
2012-13,-123,235,0
2012-13,21,3,1
2012-13,-29,11,0
2012-13,-105,181,1
2012-13,-27,214,1
2012-13,-10,220,1
2012-13,160,194,0
2012-13,-100,233,0
2012-13,170,28,1
2012-13,100,192,1
2012-13,-21,261,0
2012-13,-2,6,1
2012-13,-43,-8,0
2012-13,17,-13,1
2012-13,230,97,1
2012-13,-78,127,0
2012-13,185,-21,1
2012-13,-119,219,0
2012-13,12,-6,1
2012-13,2,1,1
2012-13,-84,236,0
2012-13,70,1,1
2012-13,4,-3,1
2012-13,7,1,1
2012-13,6,4,1
2012-13,28,19,0
2012-13,-112,134,0
2012-13,-13,11,0
2012-13,-114,126,1
2012-13,0,12,1
2012-13,-29,23,1
2012-13,-13,11,1
2012-13,-164,1,1
2012-13,-232,56,0
2012-13,47,63,1
2012-13,-59,61,0
2012-13,-21,25,1
2012-13,89,170,0
2012-13,-49,30,0
2012-13,17,12,0
2012-13,9,9,0
2012-13,-97,9,1
2012-13,130,124,1
2012-13,-155,89,0
2012-13,-2,7,1
2012-13,15,206,0
2012-13,-2,0,1
2012-13,-182,-2,1
2012-13,9,7,1
2012-13,17,258,0
2012-13,1,9,0
2012-13,-8,7,1
2012-13,0,15,1
2012-13,-111,80,0
2012-13,4,9,1
2012-13,-76,23,1
2012-13,92,173,0
2012-13,-41,20,0
2012-13,1,6,1
2012-13,7,211,0
2012-13,-3,-1,0
2012-13,17,0,1
2012-13,-202,148,1
2012-13,-160,126,1
2012-13,18,254,1
2012-13,-123,63,0
2012-13,-105,235,0
2012-13,-59,26,0
2012-13,1,7,0
2012-13,-120,172,0
2012-13,7,14,0
2012-13,105,167,0
2012-13,-108,167,0
2012-13,-2,12,1
2012-13,-93,11,0
2012-13,16,131,1
2012-13,-205,140,0
2012-13,-78,241,1
2012-13,166,28,0
2012-13,7,0,1
2012-13,-65,255,0
2012-13,-8,11,0
2012-13,4,7,1
2012-13,-10,14,1
2012-13,-13,-2,0
2012-13,-54,33,0
2012-13,209,148,0
2012-13,-16,1,1
2012-13,0,8,1
2012-13,125,143,1
2012-13,58,145,1
2012-13,-45,94,0
2012-13,103,187,0
2012-13,173,178,1
2012-13,-163,179,1
2012-13,-199,138,0
2012-13,7,15,1
2012-13,-183,153,0
2012-13,-18,1,1
2012-13,-105,142,0
2012-13,-8,11,1
2012-13,-5,151,0
2012-13,15,11,1
2012-13,13,-3,1
2012-13,-112,22,1
2012-13,1,1,0
2012-13,-54,39,1
2012-13,-2,-8,1
2012-13,228,45,0
2012-13,-4,-6,1
2012-13,124,220,0
2012-13,159,181,1
2012-13,2,0,1
2012-13,84,12,0
2012-13,94,246,0
2012-13,2,14,1
2012-13,13,9,0
2012-13,127,154,1
2012-13,-57,82,0
2012-13,-8,11,1
2012-13,26,257,0
2012-13,0,3,1
2012-13,1,6,1
2012-13,0,255,1
2012-13,-146,211,0
2012-13,-152,26,0
2012-13,-138,211,0
2012-13,-24,4,1
2012-13,97,233,0
2012-13,-213,127,0
2012-13,-8,12,1
2012-13,9,250,1
2012-13,-4,1,1
2012-13,1,4,0
2012-13,1,8,0
2012-13,-1,14,1
2012-13,-30,17,1
2012-13,1,12,1
2012-13,12,0,0
2012-13,146,131,0
2012-13,-218,116,0
2012-13,4,28,0
2012-13,0,14,1
2012-13,39,15,0
2012-13,192,168,1
2012-13,6,9,1
2012-13,-11,6,1
2012-13,0,7,1
2012-13,-112,137,0
2012-13,-114,4,1
2012-13,-153,1,0
2012-13,-123,107,0
2012-13,127,78,1
2012-13,-127,9,0
2012-13,10,14,1
2012-13,39,22,1
2012-13,-141,137,1
2012-13,45,39,0
2012-13,-127,66,0
2012-13,0,11,1
2012-13,-128,209,0
2012-13,6,0,0
2012-13,42,50,0
2012-13,9,6,0
2012-13,10,11,1
2012-13,-157,197,0
2012-13,99,47,0
2012-13,7,6,1
2012-13,2,6,0
2012-13,-29,22,0
2012-13,181,34,0
2012-13,0,1,1
2012-13,9,3,1
2012-13,-10,-6,1
2012-13,-177,194,1
2012-13,2,3,1
2012-13,-2,1,1
2012-13,1,4,1
2012-13,-169,189,0
2012-13,-188,173,0
2012-13,-10,14,0
2012-13,1,19,1
2012-13,9,255,0
2012-13,198,80,0
2012-13,209,-13,0
2012-13,165,129,0
2012-13,13,0,0
2012-13,6,7,0
2012-13,1,-2,1
2012-13,171,83,0
2012-13,4,12,0
2012-13,0,1,1
2012-13,-90,22,1
2012-13,-116,31,1
2012-13,1,3,1
2012-13,111,132,0
2012-13,0,-2,1
2012-13,140,50,1
2012-13,165,179,0
2012-13,127,-6,1
2012-13,157,-2,0
2012-13,-4,173,0
2012-13,0,3,0
2012-13,-4,143,0
2012-13,102,238,0
2012-13,4,1,1
2012-13,4,0,1
2012-13,-2,-3,1
2012-13,32,173,0
2012-13,-112,-14,0
2012-13,-87,-6,0
2012-13,-177,119,1
2012-13,233,-6,1
2012-13,45,183,1
2012-13,-13,1,0
2012-13,20,6,1
2012-13,225,101,0
2012-13,237,12,0
2012-13,-19,34,0
2012-13,45,246,1
2012-13,119,220,0
2012-13,-37,211,1
2012-13,230,11,0
2012-13,-160,50,1
2012-13,-120,42,0
2012-13,-4,4,1
2012-13,-8,6,1
2012-13,0,3,1
2012-13,-38,214,0
2012-13,-10,9,0
2012-13,-56,249,0
2012-13,0,4,1
2012-13,1,1,1
2012-13,-2,12,1
2012-13,-2,-2,1
2012-13,138,157,0
2012-13,53,247,0
2012-13,1,9,1
2012-13,-149,19,0
2012-13,88,168,1
2012-13,-188,160,0
2012-13,1,1,1
2012-13,-146,34,0
2012-13,20,250,1
2012-13,2,-5,0
2012-13,-8,0,1
2012-13,1,0,1
2012-13,6,3,1
2012-13,13,12,0
2012-13,-2,19,0
2012-13,2,12,0
2012-13,2,1,1
2012-13,-171,118,1
2012-13,9,11,1
2012-13,-160,17,0
2012-13,-2,12,1
2012-13,-234,11,0
2012-13,-7,14,0
2012-13,12,266,0
2012-13,-2,11,0
2012-13,0,7,1
2012-13,-7,3,1
2012-13,-8,34,0
2012-13,-210,137,1
2012-13,0,6,0
2012-13,-7,-13,1
2012-13,-180,181,1
2012-13,108,230,1
2012-13,-191,168,0
2012-13,-34,69,0
2012-13,4,-3,0
2012-13,-174,58,0
2012-13,1,-2,0
2012-13,-6,9,0
2012-13,133,208,0
2012-13,-13,3,1
2012-13,-2,34,0
2012-13,-180,30,1
2012-13,12,-2,1
2012-13,-108,53,1
2012-13,15,7,1
2012-13,12,7,0
2012-13,170,91,1
2012-13,78,246,1
2012-13,-4,222,0
2012-13,-5,19,1
2012-13,-2,14,1
2012-13,-16,11,1
2012-13,168,116,1
2012-13,155,113,1
2012-13,-5,4,0
2012-13,-5,0,1
2012-13,-133,30,1
2012-13,7,4,1
2012-13,4,9,1
2012-13,0,-2,1
2012-13,15,3,1
2012-13,2,3,1
2012-13,-117,236,0
2012-13,-123,96,1
2012-13,80,134,1
2012-13,-103,127,1
2012-13,-157,93,0
2012-13,4,6,1
2012-13,17,12,1
2012-13,-2,19,1
2012-13,-26,20,1
2012-13,-23,22,0
2012-13,100,108,0
2012-13,-128,167,0
2012-13,136,107,0
2012-13,-82,58,1
2012-13,2,74,0
2012-13,15,9,0
2012-13,12,17,0
2012-13,7,20,1
2012-13,-5,14,1
2012-13,0,9,1
2012-13,10,22,1
2012-13,-201,28,1
2012-13,-182,165,1
2012-13,-163,190,1
2012-13,-187,176,0
2012-13,45,11,1
2012-13,4,11,0
2012-13,21,3,1
2012-13,24,14,1
2012-13,17,9,1
2012-13,6,11,1
2012-13,-177,170,0
2012-13,-183,20,0
2012-13,0,14,1
2012-13,-108,6,0
2012-13,15,-2,1
2012-13,165,187,0
2012-13,2,11,1
2012-13,-19,0,1
2012-13,-131,175,0
2012-13,4,14,1
2012-13,9,186,1
2012-13,73,247,1
2012-13,-149,214,1
2012-13,-174,176,1
2012-13,-199,162,1
2012-13,118,189,1
2012-13,2,269,1
2012-13,114,67,1
2012-13,138,209,1
2012-13,-19,252,0
2012-13,-183,45,0
2012-13,127,102,0
2012-13,4,17,1
2012-13,-175,189,0
2012-13,212,138,0
2012-13,124,9,0
2012-13,-10,12,1
2012-13,94,230,1
2012-13,-78,142,1
2012-13,2,17,0
2012-13,17,274,1
2012-13,-16,11,1
2012-13,-30,11,1
2012-13,-67,47,1
2012-13,-117,11,0
2012-13,159,137,1
2012-13,190,-8,1
2012-13,-120,14,1
2012-13,-175,175,0
2012-13,-106,189,1
2012-13,147,145,0
2012-13,1,14,1
2012-13,-4,1,1
2012-13,10,6,0
2012-13,15,3,1
2012-13,-34,34,0
2012-13,0,-2,1
2012-13,201,72,1
2012-13,4,7,1
2012-13,12,7,1
2012-13,95,126,0
2012-13,-81,0,1
2012-13,-112,168,1
2012-13,-174,39,1
2012-13,-188,159,0
2012-13,-43,33,1
2012-13,-155,134,1
2012-13,-122,74,0
2012-13,-8,11,0
2012-13,7,0,1
2012-13,-2,12,1
2012-13,-34,26,0
2012-13,-10,11,1
2012-13,1,1,1
2012-13,-57,198,0
2012-13,1,3,1
2012-13,4,1,1
2012-13,1,1,1
2012-13,0,1,1
2012-13,9,12,1
2012-13,42,198,1
2012-13,7,4,1
2012-13,228,36,1
2012-13,2,7,1
2012-13,2,0,1
2012-13,12,4,1
2012-13,4,3,1
2012-13,110,121,1
2012-13,182,14,0
2012-13,10,1,0
2012-13,-89,60,0
2012-13,37,34,0
2012-13,92,88,0
2013-14,97,107,0
2013-14,108,173,0
2013-14,-198,45,1
2013-14,21,7,0
2013-14,15,17,1
2013-14,1,3,1
2013-14,-24,178,0
2013-14,159,206,0
2013-14,12,9,0
2013-14,-8,7,1
2013-14,105,138,1
2013-14,-164,-2,0
2013-14,-92,14,1
2013-14,21,11,1
2013-14,-228,11,1
2013-14,-5,15,1
2013-14,-8,14,1
2013-14,119,222,1
2013-14,-18,242,0
2013-14,-199,164,1
2013-14,-150,195,1
2013-14,-81,47,0
2013-14,-4,30,0
2013-14,2,0,1
2013-14,-147,104,0
2013-14,-27,50,0
2013-14,-147,205,0
2013-14,141,222,0
2013-14,-93,179,0
2013-14,-68,37,0
2013-14,-63,33,0
2013-14,-16,1,1
2013-14,26,15,1
2013-14,13,154,0
2013-14,-2,9,1
2013-14,-18,6,1
2013-14,97,175,0
2013-14,-95,134,0
2013-14,2,250,0
2013-14,-16,11,1
2013-14,0,42,1
2013-14,-21,1,1
2013-14,-15,6,1
2013-14,-16,7,0
2013-14,-19,3,1
2013-14,0,15,1
2013-14,-223,-16,1
2013-14,0,19,0
2013-14,4,9,1
2013-14,-117,211,1
2013-14,-142,192,1
2013-14,9,9,1
2013-14,-177,160,1
2013-14,2,157,0
2013-14,245,7,0
2013-14,-5,7,1
2013-14,-120,148,0
2013-14,9,3,1
2013-14,-175,41,1
2013-14,6,6,1
2013-14,154,205,0
2013-14,-32,11,1
2013-14,10,69,1
2013-14,1,47,1
2013-14,21,61,0
2013-14,21,19,1
2013-14,7,9,1
2013-14,-16,9,0
2013-14,24,14,1
2013-14,28,0,1
2013-14,-26,11,1
2013-14,230,23,0
2013-14,-2,15,1
2013-14,7,28,1
2013-14,-21,19,0
2013-14,-10,14,1
2013-14,-29,156,0
2013-14,-35,241,1
2013-14,23,22,0
2013-14,-11,254,0
2013-14,-19,15,1
2013-14,53,88,0
2013-14,15,39,1
2013-14,-190,170,1
2013-14,-2,1,1
2013-14,-34,173,0
2013-14,18,96,0
2013-14,176,190,0
2013-14,119,7,0
2013-14,110,225,0
2013-14,10,4,1
2013-14,13,0,1
2013-14,-7,11,1
2013-14,4,219,0
2013-14,-2,1,1
2013-14,6,6,1
2013-14,20,4,1
2013-14,12,134,0
2013-14,67,58,1
2013-14,2,186,1
2013-14,-41,15,0
2013-14,21,4,1
2013-14,10,64,0
2013-14,15,3,1
2013-14,-70,93,1
2013-14,86,183,1
2013-14,-108,126,0
2013-14,-11,12,0
2013-14,9,63,0
2013-14,-16,19,1
2013-14,18,6,1
2013-14,-27,22,1
2013-14,-78,17,1
2013-14,64,156,0
2013-14,42,45,1
2013-14,51,61,1
2013-14,7,17,0
2013-14,6,9,1
2013-14,-112,160,0
2013-14,-11,257,1
2013-14,241,36,1
2013-14,-11,257,0
2013-14,239,17,1
2013-14,10,6,1
2013-14,-87,140,1
2013-14,152,209,1
2013-14,189,173,0
2013-14,13,247,0
2013-14,-56,108,1
2013-14,59,66,0
2013-14,2,6,1
2013-14,1,19,0
2013-14,15,17,1
2013-14,32,14,1
2013-14,-5,15,1
2013-14,-18,19,1
2013-14,-2,6,1
2013-14,108,153,0
2013-14,9,11,1
2013-14,-210,135,1
2013-14,-116,17,1
2013-14,-164,9,1
2013-14,-136,162,1
2013-14,-127,159,1
2013-14,7,9,0
2013-14,92,116,1
2013-14,72,80,1
2013-14,10,4,1
2013-14,-97,41,0
2013-14,15,3,1
2013-14,-7,6,0
2013-14,-4,11,1
2013-14,-11,11,0
2013-14,-1,-5,1
2013-14,12,6,1
2013-14,0,52,1
2013-14,12,0,1
2013-14,-15,6,0
2013-14,-5,6,1
2013-14,-87,148,1
2013-14,-153,39,0
2013-14,-150,42,1
2013-14,17,9,1
2013-14,-82,170,1
2013-14,9,145,0
2013-14,-157,3,0
2013-14,18,11,0
2013-14,10,17,1
2013-14,-109,86,1
2013-14,7,15,1
2013-14,-1,4,0
2013-14,7,-3,1
2013-14,-76,39,0
2013-14,-48,192,0
2013-14,12,11,1
2013-14,50,33,1
2013-14,-152,118,0
2013-14,17,12,1
2013-14,-4,23,1
2013-14,31,194,0
2013-14,157,33,0
2013-14,10,9,0
2013-14,9,17,1
2013-14,6,11,1
2013-14,1,22,0
2013-14,124,238,0
2013-14,173,318,0
2013-14,-15,12,1
2013-14,-103,12,0
2013-14,10,6,0
2013-14,7,6,1
2013-14,-62,241,1
2013-14,-109,225,0
2013-14,-149,192,1
2013-14,97,236,0
2013-14,-60,22,1
2013-14,91,236,0
2013-14,91,85,0
2013-14,7,12,1
2013-14,12,268,1
2013-14,-122,132,1
2013-14,-149,192,0
2013-14,1,7,1
2013-14,13,11,0
2013-14,10,7,1
2013-14,-108,227,1
2013-14,7,6,1
2013-14,-150,194,1
2013-14,10,7,1
2013-14,189,178,0
2013-14,-56,63,1
2013-14,10,86,1
2013-14,-188,6,1
2013-14,-127,91,1
2013-14,-166,19,1
2013-14,144,137,0
2013-14,-5,0,1
2013-14,0,6,0
2013-14,-183,64,1
2013-14,-2,3,0
2013-14,73,22,0
2013-14,13,-13,1
2013-14,-4,0,1
2013-14,2,12,1
2013-14,15,0,0
2013-14,10,19,1
2013-14,-150,260,0
2013-14,64,176,1
2013-14,72,241,1
2013-14,146,206,0
2013-14,160,12,0
2013-14,-185,30,1
2013-14,-161,61,0
2013-14,-103,36,0
2013-14,0,-3,1
2013-14,-134,72,0
2013-14,2,-3,1
2013-14,-171,178,1
2013-14,-5,15,1
2013-14,196,63,1
2013-14,212,146,1
2013-14,-168,184,0
2013-14,28,1,1
2013-14,0,7,1
2013-14,-223,116,0
2013-14,89,178,0
2013-14,34,9,0
2013-14,-109,190,0
2013-14,-225,102,1
2013-14,-123,176,0
2013-14,-13,0,1
2013-14,-198,15,0
2013-14,0,4,0
2013-14,9,3,1
2013-14,59,74,1
2013-14,-123,17,1
2013-14,-11,6,1
2013-14,-98,36,1
2013-14,140,145,0
2013-14,-205,131,0
2013-14,0,12,1
2013-14,-16,7,1
2013-14,-231,15,1
2013-14,-205,124,0
2013-14,-144,137,0
2013-14,9,30,1
2013-14,-128,211,0
2013-14,6,4,1
2013-14,15,17,0
2013-14,234,53,1
2013-14,-2,11,0
2013-14,9,11,1
2013-14,13,1,1
2013-14,-13,7,1
2013-14,-171,179,0
2013-14,-57,36,0
2013-14,1,257,1
2013-14,1,9,1
2013-14,162,198,0
2013-14,13,7,1
2013-14,-7,25,1
2013-14,-78,138,0
2013-14,-51,104,0
2013-14,-101,0,0
2013-14,-17,4,1
2013-14,236,-16,0
2013-14,193,112,0
2013-14,160,190,1
2013-14,9,1,1
2013-14,-15,4,1
2013-14,-168,179,0
2013-14,7,7,1
2013-14,-136,60,0
2013-14,-10,7,0
2013-14,64,244,0
2013-14,-122,148,0
2013-14,0,7,1
2013-14,2,-2,1
2013-14,-177,123,0
2013-14,51,20,1
2013-14,-169,31,0
2013-14,4,14,1
2013-14,7,-2,1
2013-14,7,7,1
2013-14,-4,3,1
2013-14,10,-5,1
2013-14,1,4,1
2013-14,105,19,0
2013-14,1,1,1
2013-14,6,0,1
2013-14,-45,258,0
2013-14,168,22,1
2013-14,12,9,1
2013-14,91,44,1
2013-14,73,153,0
2013-14,-5,0,0
2013-14,-8,3,0
2013-14,-4,3,1
2013-14,-4,1,1
2013-14,165,119,1
2013-14,230,52,0
2013-14,7,0,1
2013-14,157,135,1
2013-14,190,178,0
2013-14,-160,-6,0
2013-14,-5,3,1
2013-14,-5,63,1
2013-14,20,0,1
2013-14,-117,6,0
2013-14,28,0,0
2013-14,10,-2,1
2013-14,-142,124,0
2013-14,-16,3,1
2013-14,241,44,0
2013-14,4,-3,0
2013-14,12,12,0
2013-14,-240,-6,1
2013-14,21,0,0
2013-14,-24,247,0
2013-14,17,3,1
2013-14,-8,12,1
2013-14,17,3,1
2013-14,10,7,1
2013-14,2,6,1
2013-14,12,9,1
2013-14,113,143,0
2013-14,17,1,1
2013-14,-2,6,1
2013-14,-175,179,0
2013-14,-35,30,1
2013-14,162,194,0
2013-14,81,9,1
2013-14,174,25,0
2013-14,0,12,1
2013-14,-131,60,1
2013-14,-89,22,0
2013-14,2,9,1
2013-14,-5,3,1
2013-14,20,1,1
2013-14,140,228,0
2013-14,-8,0,1
2013-14,4,4,0
2013-14,-2,7,1
2013-14,-54,170,1
2013-14,13,4,1
2013-14,-158,143,1
2013-14,-13,3,1
2013-14,7,4,1
2013-14,15,83,0
2013-14,13,1,1
2013-14,1,7,1
2013-14,-180,160,0
2013-14,2,53,1
2013-14,-105,135,1
2013-14,-16,4,1
2013-14,97,184,0
2013-14,-38,34,0
2013-14,-119,164,1
2013-14,15,12,1
2013-14,-57,102,0
2013-14,-157,197,1
2013-14,187,178,0
2013-14,7,3,1
2013-14,0,4,1
2013-14,-60,37,1
2013-14,1,0,1
2013-14,-144,228,0
2013-14,0,4,1
2013-14,0,3,1
2013-14,42,246,1
2013-14,121,140,0
2013-14,9,9,1
2013-14,-2,14,0
2013-14,-35,-5,0
2013-14,37,26,1
2013-14,2,9,1
2013-14,12,1,1
2013-14,-128,209,0
2013-14,20,4,1
2013-14,190,176,1
2013-14,-59,25,0
2013-14,-161,194,0
2013-14,10,14,1
2013-14,-45,86,0
2013-14,-100,78,0
2013-14,124,102,0
2013-14,0,15,0
2013-14,3,1,0
2013-14,0,11,1
2013-14,242,4,1
2013-14,-215,154,0
2013-14,0,1,1
2013-14,-142,214,0
2013-14,7,19,1
2013-14,2,47,1
2013-14,-51,26,1
2013-14,212,160,1
2013-14,-174,197,1
2013-14,0,7,1
2013-14,-149,105,1
2013-14,0,252,0
2013-14,10,14,1
2013-14,-10,34,1
2013-14,12,25,1
2013-14,-149,220,0
2013-14,-89,172,1
2013-14,18,31,1
2013-14,239,19,0
2013-14,7,7,1
2013-14,130,105,0
2013-14,-122,236,0
2013-14,-59,266,0
2013-14,-13,25,1
2013-14,168,-16,0
2013-14,-75,192,0
2013-14,-8,17,1
2013-14,-127,132,1
2013-14,6,9,1
2013-14,-38,260,0
2013-14,-174,55,0
2013-14,34,3,1
2013-14,28,11,1
2013-14,-46,22,1
2013-14,56,20,0
2013-14,234,33,1
2013-14,-86,172,0
2013-14,233,67,0
2013-14,26,7,1
2013-14,-26,22,0
2013-14,-160,194,0
2013-14,-11,7,0
2013-14,-105,157,0
2013-14,-109,227,0
2013-14,-13,20,1
2013-14,-4,252,1
2013-14,-235,20,1
2013-14,10,257,1
2013-14,171,194,0
2013-14,-27,6,1
2013-14,174,119,0
2013-14,-109,230,1
2013-14,-201,151,1
2013-14,-168,183,0
2013-14,-153,293,0
2013-14,173,25,0
2013-14,-158,192,1
2013-14,185,173,0
2013-14,-153,53,0
2013-14,-97,239,1
2013-14,184,167,1
2013-14,193,173,0
2013-14,-57,25,1
2013-14,-155,82,1
2013-14,4,-2,1
2013-14,121,175,1
2013-14,-127,213,0
2013-14,4,9,1
2013-14,-158,198,0
2013-14,15,41,1
2013-14,15,159,0
2013-14,15,17,0
2013-14,15,9,1
2013-14,9,3,1
2013-14,136,219,0
2013-14,-82,25,1
2013-14,-8,12,1
2013-14,9,7,0
2013-14,34,252,1
2013-14,-179,116,1
2013-14,64,31,0
2013-14,61,31,0
2013-14,61,184,0
2013-14,-7,19,0
2013-14,18,15,0
2013-14,-7,23,1
2013-14,-15,11,0
2013-14,9,12,1
2013-14,-48,255,0
2013-14,-11,17,1
2013-14,73,194,1
2013-14,159,36,0
2013-14,-5,11,1
2013-14,-7,7,1
2013-14,2,-2,1
2013-14,-97,45,0
2013-14,23,20,1
2013-14,-27,52,1
2013-14,18,1,0
2013-14,-7,12,1
2013-14,40,28,1
2013-14,-62,19,1
2013-14,17,7,1
2013-14,13,6,1
2013-14,13,179,1
2013-14,-146,112,1
2013-14,-163,14,0
2013-14,102,56,1
